day,inside_mean,inside_median,inside_sem,inside_ci_lower_mean,inside_ci_upper_mean,inside_ci_lower_med,inside_ci_upper_med,outside_mean,outside_median,outside_sem,outside_ci_lower_mean,outside_ci_upper_mean,outside_ci_lower_med,outside_ci_upper_med,diff_mean,diff_median,diff_sem,diff_ci_lower_mean,diff_ci_upper_mean,diff_ci_lower_med,diff_ci_upper_med,hum_mean,hum_median,hum_sem,hum_ci_lower_mean,hum_ci_upper_mean,hum_ci_lower_med,hum_ci_upper_med,rock
16,5.518416666666667,4.057,0.5923886794361914,4.412165625,6.749836458333334,3.556,6.062,4.645833333333333,2.0,1.1450425466221243,2.7078125000000006,6.875,0.5,6.5,0.8725833333333335,2.3055000000000003,0.6381638910749972,-0.45843437499999984,2.058215625,0.06300000000000022,3.055,101.22362499999998,106.147,2.874673423677708,95.48128125000001,106.17529791666666,105.207,107.082,19
17,8.461666666666666,7.565,0.6827300208727944,7.209708333333334,9.776646874999997,5.8115000000000006,10.57,6.020833333333333,4.5,1.2548742527028829,3.686979166666667,8.583854166666667,1.0,9.5,2.4408333333333334,3.5615,0.7440338124102036,0.8797489583333332,3.7721760416666665,1.0700000000000005,5.06,77.20937500000001,72.1865,4.366388213192473,68.85059791666667,85.609825,65.81267500000003,81.62549999999999,19
18,10.422875,8.566,0.8161705657744552,9.004290625000001,12.008420833333334,7.565,11.8215,9.875,7.25,1.2292664538222597,7.666145833333334,12.355208333333332,6.0,11.5,0.5478750000000002,1.0650000000000004,0.5312787666977108,-0.4505072916666664,1.4631656250000005,-0.4220000000000006,2.0660000000000007,87.39445833333333,88.811,3.4522869976896873,80.82576770833333,93.88434791666667,74.166,99.388,19
19,6.499666666666667,5.561,0.6107274934502611,5.435371875,7.627347916666666,4.559,7.064,7.166666666666667,5.0,1.212355873201027,5.124479166666667,9.583854166666667,3.75,7.0,-0.6669999999999999,0.5580000000000003,0.708933780456584,-2.312846874999999,0.4550114583333334,0.056,1.0599999999999996,98.58458333333333,98.6995,1.6526431288370371,95.35593229166668,101.7245125,93.447,104.2595,19
20,5.811458333333333,5.310499999999999,0.21743978826038218,5.435708333333333,6.271227083333332,5.06,6.563,6.375,5.0,0.47515253081114056,5.520833333333333,7.395833333333333,4.5,8.0,-0.5635416666666668,-0.18749999999999958,0.3157629475650234,-1.209175,0.020139583333332718,-1.4370000000000005,0.5599999999999996,105.81562500000001,106.8485,1.2223940898559904,103.56922604166667,108.11253229166665,104.493,108.241,19
21,10.277166666666668,9.067,0.6241623478498443,9.191771875,11.570583333333332,8.066,11.07,9.104166666666666,6.25,1.0464653959301413,7.1875,11.146354166666667,5.5,11.756249999999994,1.1730000000000003,1.5650000000000004,0.5241536034408235,0.08991250000000045,2.1517239583333327,0.07399999999999987,3.067,85.82416666666666,87.765,2.871037757808714,80.38044791666667,91.33792083333334,81.356,89.333,19
22,10.652583333333334,9.8185,0.6830223671636924,9.484457291666669,12.029900000000001,7.565,11.33351249999999,11.25,8.25,1.169509992769795,8.916145833333333,13.438020833333333,7.0,13.5,-0.5974166666666664,0.8150000000000004,0.5245335986139299,-1.6374354166666665,0.3797510416666669,-2.4250000000000007,1.0650000000000004,71.649,74.728,2.3041159737065873,66.92054270833333,75.99152708333332,68.461,78.621,19
23,6.395125,5.06,0.730268968000832,4.996748958333334,7.9184625,4.308,6.563000000000001,6.520833333333333,3.5,1.1194424590313368,4.624479166666667,8.708333333333334,3.0,9.5,-0.1257083333333333,0.5580000000000003,0.5220748651099661,-1.1244531249999998,0.811840625,-0.44416249999999424,1.5590000000000002,99.542875,105.678,2.9003990463285985,93.47734270833332,104.624771875,103.785,107.08776249999998,19
24,4.286874999999999,4.057,0.4661907704637445,3.4727083333333333,5.288752083333334,2.554,4.559,1.625,0.75,0.8566925361232439,0.14583333333333334,3.3333333333333335,-0.5,2.0,2.661875,3.5555000000000003,0.45872485245807343,1.7060718750000001,3.493629166666667,1.5565000000000002,4.054025,102.66333333333334,108.472,2.368181374843276,97.89449375,106.81794062499999,107.082,108.932,19
25,9.066708333333333,8.0655,0.7877525026042759,7.564536458333333,10.735751041666667,6.062,10.319500000000001,7.5625,4.25,1.3270842576157682,4.978645833333334,10.0625,3.25,12.5,1.5042083333333336,1.5599999999999996,0.7186694957540744,0.07016562500000077,2.7549572916666665,0.8099875000000057,3.5650000000000004,80.48870833333334,83.5135,3.577193859879054,73.255121875,87.12718645833333,73.037,92.4005,19
26,9.880666666666666,8.316,0.7080212645896388,8.565609375,11.299167708333332,7.565,12.072,10.208333333333334,8.0,0.9266175959273198,8.541145833333333,12.020833333333334,6.5,13.256249999999994,-0.3276666666666664,0.3145000000000002,0.40226566077127296,-1.0970427083333332,0.4227958333333338,-0.939,1.0650000000000004,80.52829166666668,78.621,3.2166420404249005,74.01360833333334,86.95074479166666,75.2705,85.82752499999997,19
27,12.48825,11.3205,0.7525092450922284,11.132583333333335,13.969691666666666,9.568,13.574,12.375,10.25,1.0607669156206572,10.374479166666667,14.375520833333333,8.0,16.5,0.1132500000000003,1.0665000000000004,0.3869745865246736,-0.635648958333333,0.8197281250000005,-1.4229999999999985,1.5660000000000007,73.46075,74.15950000000001,2.847251102003882,68.36438749999999,78.86373229166666,62.603,81.356,19
28,13.323250000000002,12.3225,0.42930289064981836,12.509230208333335,14.115792708333332,12.072,14.074,13.729166666666666,12.25,0.7032398926528256,12.541666666666666,15.146354166666667,12.0,14.006249999999994,-0.40591666666666687,0.5729999999999995,0.44573760281990216,-1.2807583333333334,0.4274708333333331,-0.6862249999999941,1.0719999999999992,70.86216666666667,74.166,2.8279668348624822,65.51209791666668,76.19989375,71.902,76.962,19
29,10.485416666666666,10.57,0.8592424218770512,8.815567708333333,12.217358333333333,7.064,13.3235,10.583333333333334,11.0,1.1077243068997893,8.541666666666666,12.750520833333333,6.5,14.0,-0.09791666666666647,0.5670000000000002,0.3405378360975616,-0.8045979166666667,0.5066302083333334,-0.9249999999999989,0.8185000000000002,91.20470833333333,106.1465,3.927339528672717,83.30945,97.72240416666666,71.902,107.082,19
30,4.203458333333333,3.556,0.3868176412803278,3.4727906250000005,4.975834375000001,3.0549999999999997,5.06,3.4583333333333335,2.75,0.6071111407296589,2.2911458333333337,4.646354166666666,2.0,4.5,0.7451250000000001,1.056,0.2749769773795038,0.16324791666666677,1.2240906249999994,0.0599999999999996,1.5580000000000003,107.34224999999999,107.314,1.1489260505995926,105.11871562500001,109.50426666666668,105.6745,109.391,19
31,9.06675,7.565,0.7107158802925401,7.668873958333333,10.486055208333335,6.563,10.57,8.208333333333334,5.5,1.111092240177914,6.248437500000001,10.542187499999999,4.25,12.25,0.8584166666666667,0.5615000000000001,0.5860878832943439,-0.28572708333333313,2.0019979166666664,-0.6784999999999997,2.563,95.20075000000001,96.4685,3.2602552093189434,88.236878125,101.40013333333333,90.6245,102.349,19
32,13.093083333333333,12.322,0.7934912123306054,11.653473958333333,14.698757291666665,9.568,15.5755,10.604166666666666,7.0,1.5725162053802735,7.873958333333334,13.648437499999998,4.0,15.5,2.488916666666667,5.0665000000000004,0.8852861486070247,0.9058687500000008,4.092377083333334,1.0707625000000056,5.321,55.886583333333334,56.288,3.251254949969023,48.90660520833333,61.61460520833332,48.863,67.30815,19
33,13.468624999999998,11.8215,0.7942261223219891,12.029664583333336,14.97004375,10.82,14.074,12.395833333333334,8.25,1.3435902472165608,9.999479166666667,15.0625,7.5,16.5,1.0727916666666668,2.069000000000001,0.6497761208069236,-0.21818124999999994,2.278853125,0.0790000000000006,3.0700000000000003,46.619791666666664,50.120000000000005,1.6945496483709417,43.28669166666667,49.710868749999996,46.019962500000005,52.297,19
34,22.350583333333333,22.58,0.38672222044385307,21.599690624999997,23.017458333333327,22.08,23.08,22.416666666666668,22.75,0.42739803711014385,21.541145833333335,23.1671875,22.5,23.5,-0.06608333333333476,-0.4200000000000017,0.36427128426304395,-0.6702583333333347,0.6626322916666655,-0.9200000000000016,-0.4200000000000017,56.274458333333335,60.218,1.7784720919397567,52.40722604166667,59.28229479166667,59.016,61.413,19
35,21.436857142857143,21.58,0.21594597302405535,21.05507619047619,21.865523809523808,21.08,22.08,21.833333333333332,22.0,0.19920476822239896,21.452380952380953,22.238095238095237,21.5,22.5,-0.39647619047619154,-0.4209999999999994,0.11690844238217678,-0.6108107142857152,-0.18204761904762043,-0.9200000000000016,-0.4200000000000017,61.49714285714286,61.413,0.17090267748068771,61.18495119047619,61.80910833333334,60.816,62.009,19
0,16.10375,13.3525,1.3495692190446378,13.662620833333333,18.440584375,10.597,18.61,15.965833333333336,13.3625,1.687832532632477,12.838908333333334,19.30206354166667,8.607,21.617,0.13791666666666616,1.7389999999999999,0.7719485061031464,-1.3424364583333335,1.4935770833333324,-0.5151249999999956,2.4905,70.73404166666667,74.979,4.195388527930023,62.22625729166666,77.92737083333333,66.651,83.9485,22
1,14.582999999999998,13.102,0.7913023753757866,13.163373958333336,16.106232291666668,11.5999875,16.107,15.091166666666666,11.11,1.3373487177977066,12.630897916666667,17.864386458333335,10.109,16.114,-0.5081666666666671,0.23950000000000052,0.6544955482700507,-1.7165510416666674,0.7207354166666663,-2.2620000000000005,0.9900000000000002,81.77441666666665,83.418,3.0214294497783536,76.08057916666667,87.32392812500001,71.82417500000004,95.522,22
2,11.493958333333333,9.3445,0.8467674006016166,10.011529166666667,13.352124999999997,8.593,12.600999999999999,12.088875000000002,9.358,1.1242853322794102,9.982652083333335,14.173631250000001,8.607,11.8605,-0.5949166666666665,-0.0139999999999993,0.387200678770191,-1.3648958333333336,0.11291770833333366,-0.5135125000000005,0.4865000000000004,103.207375,106.45,1.032443690454028,101.16301666666666,105.132665625,100.676,106.88,22
3,9.720125,9.3445,0.4536601722180206,8.90575,10.660185416666666,8.342500000000001,10.5970125,10.024916666666668,8.607,0.7062320407275796,8.835772916666667,11.527977083333333,8.106,10.109,-0.3047916666666665,0.23550000000000004,0.3889919803724521,-1.1380156250000002,0.3827979166666669,-0.5120000000000005,0.9879999999999995,103.71758333333334,103.606,0.3940418111995603,102.92337916666666,104.423575,103.384,104.27,22
4,6.294666666666667,5.585,0.68135985530075,5.062456249999999,7.652771874999999,4.081,7.089,7.187708333333333,6.354,0.9128426981639189,5.560622916666666,8.939791666666666,4.1,7.856,-0.8930416666666666,-0.5164999999999997,0.28401720630138155,-1.4767812499999995,-0.3729572916666666,-0.7695000000000003,-0.021000000000000102,104.85866666666668,105.584,0.6654507289839825,103.62113645833334,106.1175875,103.828,106.88,22
5,5.563875,4.833,0.3951837002323702,4.811916666666667,6.3164395833333336,4.081,7.089,6.916916666666666,5.603,0.6248179616538836,5.727228125000001,8.14775,4.601,9.108,-1.3530416666666667,-1.0195000000000003,0.23998051309147447,-1.831834375,-0.8951624999999999,-2.021,-0.5200000000000005,103.89316666666666,103.827,0.47132637645276787,102.96625937499999,104.798671875,102.7115,104.71,22
6,7.067708333333333,6.087,0.6530622167776114,5.814416666666666,8.279444791666664,4.582,9.094,8.376583333333334,6.1035,1.0020717722072554,6.707433333333333,10.379562499999999,5.095737500000006,10.609,-1.3088750000000002,-0.021000000000000102,0.39321370684169754,-2.100586458333333,-0.579079166666667,-3.0160125,-0.01649999999999925,105.73833333333334,107.094,0.8126409680757967,104.14033854166667,107.29241250000001,103.1585,108.579,22
7,10.13725,9.595,0.7368786138065803,8.780125,11.494850000000001,7.089,12.601,11.609041666666668,9.108,1.2719783382748542,9.2526625,14.174151041666667,6.604,15.614,-1.471791666666667,-0.2665000000000002,0.6173303820881932,-2.679314583333333,-0.4500062500000005,-3.513,0.484,104.03712499999999,104.923,0.9348755232039552,102.11205104166666,105.83265625,100.676,107.946,22
8,10.763,8.843499999999999,0.9093716695242565,9.114408333333333,12.558642708333332,7.59,10.597,11.629916666666666,9.108,1.2680186900234527,9.231082291666668,14.112080208333333,7.606,11.11,-0.8669166666666667,-0.016,0.41488412437039507,-1.7207239583333334,-0.11831979166666659,-1.0150000000000006,0.4849999999999994,92.86070833333333,95.041,1.7262665498153735,89.43385312499998,95.97317604166668,90.1175,98.57650000000001,22
9,6.210958333333333,5.836,0.7509359606208126,4.853207291666667,7.715277083333333,3.3285,8.341999999999999,6.457583333333332,6.1035,0.8830646629627017,4.85108125,8.084833333333334,3.099,8.613262499999994,-0.24662500000000018,0.4779999999999997,0.23492183260947508,-0.7049583333333335,0.1692583333333332,-0.5120000000000005,0.4810000000000003,106.65554166666668,108.3685,0.8139051772815282,105.02249791666667,108.15531041666665,105.330175,109.417,22
10,8.133166666666668,7.34,0.5715481951436647,6.984707291666666,9.323463541666666,5.585,10.597,9.544791666666667,7.355499999999999,0.980154307910658,7.833941666666667,11.464061458333333,5.603,13.612,-1.4116250000000001,-0.26850000000000035,0.4680878726980961,-2.2455145833333328,-0.5574104166666667,-3.514,0.4829999999999996,105.73899999999999,107.734,0.8942192165494853,103.91938125,107.48840208333334,101.132,109.417,22
11,9.531625,8.593,0.8032951900541484,8.132071875,11.202511458333333,6.087,12.1,10.461666666666666,8.607,1.4205927710839723,7.896106250000001,13.381005208333333,4.601,14.113,-0.9300416666666669,-0.26150000000000073,0.6840205085258316,-2.345886458333333,0.3202437499999995,-3.5180000000000007,1.7365000000000004,105.56491666666666,107.092,0.9435278943302237,103.59194062499999,107.44430208333334,101.5855,109.4155,22
12,11.013416666666666,9.594999999999999,0.9566425151915322,9.322078125,12.91258541666667,7.583737500000005,12.118787499999982,12.901458333333332,10.359,1.46179909251615,10.420826041666666,15.652882291666666,7.105,14.613,-1.8880416666666668,-0.5170000000000003,0.5956677001336298,-3.136791666666667,-0.7833250000000006,-2.5250874999999944,-0.016,103.40249999999999,102.9365,0.6794908766490358,102.08714791666667,104.70786562499998,101.1315,104.49,22
13,11.598958333333334,10.5975,0.4852637467501814,10.638833333333336,12.642459375000001,9.595,13.102,12.694416666666664,10.359,0.7492269347120855,11.380791666666667,14.153917708333331,9.8585,15.114,-1.0954583333333332,-0.5129999999999999,0.3018148425771655,-1.7200020833333332,-0.5540343749999997,-2.009999999999998,-0.0129999999999999,101.38499999999999,102.713,0.9411781835488994,99.28425833333334,102.81482187499999,102.26400000000001,102.94258749999999,22
14,12.683749999999998,10.847999999999999,0.7683179450422287,11.326772916666668,14.208634375,10.096,13.102,13.340583333333333,11.861,0.9763101804952397,11.589415625000003,15.466922916666668,10.109,12.862,-0.6568333333333335,-0.0129999999999999,0.27963419859551264,-1.2405166666666663,-0.1987052083333335,-0.5139999999999993,-0.011000000000000077,91.67750000000001,96.7025,2.5656083734831703,86.68664375000002,96.33846041666668,86.04,102.26400000000001,22
15,5.584583333333332,5.084,0.5843852366124006,4.435707291666667,6.670833333333334,3.5794875000000004,7.089,5.664958333333334,4.601,0.7172960561517774,4.392290624999999,7.042520833333334,3.6,7.856,-0.08037500000000009,0.48,0.2524799447660308,-0.5801875000000002,0.39803020833333336,-0.5134999999999995,0.7300125,108.36045833333333,109.417,0.6914585062507693,106.982959375,109.57325833333333,107.734,110.658,22
16,3.51575,2.0745,0.66428848895489,2.282915625,4.790898958333333,0.82,5.084,4.30825,1.8465,0.9771421882091987,2.4924781250000003,6.144173958333333,0.594,5.603,-0.7925000000000001,-0.025,0.4434614503776112,-1.6881697916666667,-0.021247916666666623,-0.524,0.4775,107.14758333333333,107.734,0.37876013363143474,106.33644270833332,107.83560937499999,106.66499999999999,108.158,22
17,6.712458333333333,5.5855,0.6915405061626161,5.437252083333335,8.091519791666666,3.579,8.843499999999999,7.792166666666667,4.8515,1.2045411668786228,5.518582291666666,10.170126041666666,3.6,12.612,-1.0797083333333335,-0.2709999999999997,0.6238002469644612,-2.2883427083333334,0.04716666666666602,-4.018000000000001,0.48,104.34075,104.49,0.41784155624254044,103.50046979166667,105.15239166666667,102.937,105.58302499999999,22
18,8.550416666666665,7.089,0.7047752234862522,7.255475000000001,9.907586458333332,6.087,10.096,9.878124999999999,7.355,1.1538927174162075,7.792663541666666,12.256542708333331,6.104,11.61,-1.3277083333333333,-0.7679999999999999,0.514859462600101,-2.3273770833333334,-0.34898437499999996,-2.0169999999999995,0.484,107.43262499999999,108.999,0.6441119203890878,106.211534375,108.6302208333333,105.148,109.832,22
19,5.584416666666667,4.582,0.6740191959504284,4.3729989583333335,6.900126041666667,3.579,5.585,5.914916666666667,4.1,0.9659930534989435,4.349818750000001,7.917291666666666,3.5995,5.603,-0.3304999999999998,0.4790000000000001,0.4167823390163528,-1.1435927083333328,0.3569250000000001,-0.5109999999999992,0.4820000000000002,107.79225000000001,107.521,0.4788376182735784,106.90833645833334,108.76867291666667,105.584,109.832,22
20,4.937541666666666,4.582,0.21443136785162706,4.5406249999999995,5.376333333333332,4.081,5.585,5.581708333333332,4.601,0.38421365904153143,4.851416666666666,6.333515625,4.1,6.104,-0.6441666666666664,-0.5190000000000001,0.18122473503738942,-1.0191687500000002,-0.3109145833333331,-1.018000000000001,-0.0189999999999992,108.87029166666667,108.999,0.22208419443371075,108.43515624999999,109.28941875,108.158,109.417,22
21,8.822083333333333,8.0915,0.6341412826529546,7.631273958333335,10.0758375,6.087,11.099,9.961916666666667,6.855,1.0801574226329616,7.854948958333335,12.215855208333332,6.097737500000005,12.123999999999988,-1.1398333333333335,-0.0175,0.5737213592569417,-2.2853375,-0.05591250000000061,-3.514025000000001,0.7334999999999998,105.738375,105.584,0.4624072715992888,104.87981249999999,106.69669895833333,105.142475,106.45,22
22,8.738333333333333,7.841,0.67007642779173,7.506290624999999,10.012640625000001,5.585,10.347000000000001,10.358166666666667,8.106,1.0400900195618987,8.563980208333334,12.506842708333336,6.604,12.111,-1.6198333333333335,-0.769,0.44415784856787627,-2.578536458333333,-0.8492447916666664,-2.516,-0.0179999999999997,105.57175000000001,105.801,0.49435066197260574,104.71541874999998,106.504803125,103.384,106.88,22
23,5.103583333333334,3.579,0.7425096078933994,3.7033604166666674,6.5446302083333325,3.078,5.090249999999994,5.310083333333334,3.099,0.9486945319308313,3.6609562500000012,7.20813125,3.099,3.6,-0.2065000000000002,-0.0210000000000003,0.2565113354559431,-0.7265604166666668,0.27318749999999953,-0.03008749999999446,0.48,107.78129166666668,109.417,0.7802183977021576,106.20851354166666,109.2597625,106.441,110.246,22
24,2.471041666666667,2.074,0.47820377788698676,1.6763145833333335,3.4950427083333335,1.071,3.078,2.847375,1.3455,0.96074081246762,1.2196239583333333,4.810983333333331,0.0867375000000057,3.6,-0.3763333333333334,0.47899999999999987,0.5104236683932659,-1.3985874999999997,0.4992520833333333,-0.7735000000000003,0.979,92.89533333333333,88.096,1.807875303978209,89.13982395833332,96.52112291666666,84.475,101.3595,22
25,7.109291666666667,6.087,0.6830129740719454,5.835536458333333,8.425558333333333,4.582,9.094,7.375250000000001,4.8515,1.0902226641505564,5.455606250000001,9.503233333333332,3.099,9.12051249999999,-0.26595833333333346,0.48,0.5317932013315777,-1.2859260416666671,0.7345645833333332,-2.019,1.4830000000000003,98.80470833333334,97.879,1.1374728209512426,96.64268333333334,100.85115416666666,93.83,103.384,22
26,8.07025,7.089,0.5915387060547007,6.9425406249999995,9.323811458333335,5.585,10.597,9.357208333333332,7.105,0.8649055740937448,7.771722916666667,10.942894791666665,6.104,12.612,-1.2869583333333334,-1.0185,0.3225271445669154,-1.870908333333333,-0.6629531250000001,-3.013,-0.26850000000000035,106.21308333333333,106.45,0.41153179265365925,105.38590937500001,107.00766041666667,104.71,107.308,22
27,10.346124999999999,9.3445,0.7079039388501048,9.030396875,11.724354166666666,7.841,12.350999999999999,11.651166666666667,9.1075,1.0568906691202407,9.669404166666666,13.695429166666665,8.106,14.113,-1.3050416666666667,-0.26700000000000035,0.44925316641423085,-2.139423958333333,-0.4722489583333332,-2.771637499999995,0.4850000000000003,105.35475000000001,105.583,0.6296614378125087,104.16562291666665,106.54126041666669,103.5980125,107.521,22
28,11.995833333333332,11.099,0.35674869197665343,11.327873958333333,12.664314583333335,10.597,13.102,13.299458333333334,11.861,0.5984714011884436,12.235563541666668,14.446645833333333,11.611,13.6125,-1.303625,-1.0114999999999998,0.272292187828693,-1.8863812500000001,-0.8446968750000006,-1.0140000000000011,-0.5124875000000002,95.49645833333334,95.522,0.674448701273236,94.09057291666667,96.74354895833334,94.073,96.951,22
29,9.343291666666667,9.845500000000001,0.9074859033503437,7.525377083333334,11.056059375000002,5.829237500000006,12.3505,9.586500000000001,9.608,1.033068047410097,7.584370833333334,11.547210416666669,5.603,12.111,-0.24320833333333336,-0.012000000000000451,0.22499437174254217,-0.6615291666666658,0.15222916666666658,-0.5209999999999995,0.4820000000000002,101.338375,104.047,1.7589797549449393,98.03165729166668,104.34655625,95.041,108.999,22
30,3.2860833333333335,2.576,0.5183693003854739,2.3667072916666663,4.351341666666667,1.8235,4.0805125,3.7660416666666667,2.8485,0.7356538905379671,2.409145833333334,5.414209374999999,1.596,4.8515,-0.47995833333333343,-0.5214999999999999,0.24224836398220143,-0.9181937499999997,-0.04291562499999997,-1.021,0.23371249999999438,111.26525,111.067,0.5347882699343921,110.24242916666667,112.31403854166666,109.832,112.685,22
31,8.174333333333333,6.087,0.7794636758571091,6.649476041666668,9.823875,5.3345,10.347000000000001,8.981208333333333,5.8535,1.1646757136819068,6.9366031249999995,11.483794791666666,4.3505,13.112,-0.8068750000000001,-0.01849999999999945,0.5550032455594488,-1.8481791666666665,0.3400072916666661,-3.021000000000001,0.7324999999999997,108.49691666666666,110.245,0.7076320661208164,107.20438229166668,109.90342916666667,105.144,111.475,22
32,10.220458333333333,9.094000000000001,0.865830833669726,8.738415625000002,11.849955208333334,7.089,12.1,10.795583333333333,8.857,1.2837292706321601,8.355539583333332,13.361299999999998,5.102,14.613,-0.575125,0.23299999999999965,0.6082892866101705,-1.8027510416666663,0.5514093749999996,-3.0185000000000004,0.9849999999999994,106.43241666666667,107.521,0.5321374792283633,105.406965625,107.44287604166668,104.27,108.158,22
33,9.949166666666667,8.593,0.8049597560979047,8.466191666666669,11.515386458333332,6.832237500000005,11.6,11.463333333333333,8.857,1.1333333349317989,9.420076041666666,13.756834374999999,7.105,15.114,-1.5141666666666669,-0.5180000000000002,0.4642672802254351,-2.3879718750000003,-0.6389916666666671,-2.7589999999999995,-0.016,104.618,105.148,0.556302984774992,103.54215624999999,105.64748958333332,103.384,106.018,22
34,21.924458333333334,22.112,0.4353055148155887,20.923493750000002,22.633253124999992,21.862,22.613,22.49191666666667,22.617,0.28595600475350996,21.991273958333327,23.013354166666666,22.117,22.873249999999995,-0.5674583333333351,-0.2550000000000008,0.25089857338656874,-1.068765625000001,-0.21295833333333528,-0.5050000000000026,-0.0050000000000025,61.39070833333333,64.276,2.3360476597027677,56.76110833333333,66.25746770833332,61.869,64.5745,22
35,21.064190476190475,21.112,0.19500309666707996,20.706809523809525,21.446020238095244,20.612,21.612,21.28342857142857,21.117,0.1992745004525473,20.902473809523816,21.665164285714287,20.617,21.617,-0.21923809523809673,-0.0050000000000025,0.05535912643655609,-0.33828571428571613,-0.1239047619047631,-0.5050000000000026,-0.0050000000000025,64.78657142857143,64.873,0.14998727837209902,64.47428333333335,65.09810357142857,64.873,64.873,22
0,16.208333333333332,11.75,1.7359468521328503,12.832291666666668,19.645833333333332,9.0,21.0,16.698999999999998,10.783,2.2654620421655167,12.654857291666668,21.366140624999996,7.7829999999999995,21.7810125,-0.4906666666666657,0.9680000000000009,0.7139842984985141,-1.8446260416666653,0.7800447916666674,-1.5319999999999991,1.7169999999999999,70.539,82.33,5.898104568725719,58.96183125,81.18189479166666,57.184,93.435,8
1,14.479166666666666,11.75,1.1056013375683165,12.5,16.771354166666665,10.5,15.506249999999994,15.594833333333332,11.033,1.612020777757751,12.865833333333333,19.032520833333333,10.533,16.538237499999994,-1.115666666666666,-0.2829999999999994,0.6458690013526059,-2.4702208333333315,0.07154687500000054,-1.032,0.4670000000000005,82.24704166666668,90.9085,4.6421733960174985,72.465296875,90.26178229166668,74.3115,100.274,8
2,12.041666666666666,9.25,1.1324898288993093,9.978125,14.145833333333334,8.5,11.5,12.449166666666665,9.283,1.2748254706728797,10.093730208333332,15.115499999999997,8.533,10.539237499999993,-0.4074999999999995,-0.0329999999999994,0.5019545420840822,-1.3033781249999994,0.5930916666666667,-0.5329999999999995,-0.0329999999999994,96.96595833333333,102.8785,2.3653305292507594,92.0837375,101.11217187500002,101.7,103.581,8
3,10.229166666666666,9.25,0.7708333333333334,8.875,11.813020833333333,8.5,10.5,10.449499999999999,8.783,1.0956656040699777,8.595540625,12.720043749999999,8.033,10.533,-0.22033333333333296,0.4664999999999999,0.47272675590534563,-1.1374364583333323,0.6335489583333335,-0.0330000000000003,0.4670000000000005,98.21366666666667,104.048,3.122928915243163,91.53698645833333,103.67130729166668,102.87263750000001,104.512,8
4,8.166666666666666,6.25,1.1056781424037343,6.248437500000001,10.313020833333333,4.5,10.0,8.616583333333333,5.7835,1.5107965121575255,6.05458125,11.595895833333332,3.534,9.033,-0.4499166666666666,0.4655,0.6258694934940299,-1.7210593749999992,0.633767708333333,-0.0339999999999998,0.9660000000000002,84.06400000000001,96.5925,4.766975766303175,74.09752916666667,93.13577708333332,71.095,103.11251250000001,8
5,7.958333333333333,5.75,0.9430892166340368,6.227604166666668,9.854166666666666,4.0,10.5,9.053875,5.534,1.3817263518067442,6.553772916666667,12.199166666666665,4.034,9.557999999999977,-1.0955416666666664,-0.0339999999999998,0.48348103682357096,-2.0327083333333325,-0.24174791666666645,-1.2892499999999942,0.4660000000000002,77.68495833333334,81.553,5.0788979880949805,68.05929583333335,87.57366145833333,60.162,102.644,8
6,9.770833333333334,6.5,1.3266291483843538,7.291145833333334,12.251562499999999,5.0,12.5,11.116333333333332,5.784,1.937081593594226,7.575166666666667,14.970440624999997,4.534,12.532,-1.3454999999999995,0.4655,0.6819639318525769,-2.7622697916666654,-0.13642291666666725,-2.2824999999999998,0.7160000000000002,83.40404166666667,100.273,5.215298061944736,72.63179166666669,93.17889375,77.778,102.644,8
7,12.833333333333334,9.0,1.520293481710489,10.125,15.854687499999999,7.0,19.018749999999983,14.574583333333331,7.283,2.538300642530743,10.116016666666669,19.992639583333332,6.034,17.782,-1.7412499999999997,0.4664999999999999,1.2334419193043105,-4.199889583333332,0.44583645833333374,-2.781999999999999,0.9664999999999999,82.08279166666667,101.7,5.936688341160369,70.05620208333333,93.48872187500001,69.78999999999999,103.581,8
8,12.291666666666666,8.5,1.617084026509529,9.604166666666666,15.500520833333333,7.493750000000006,10.75,13.136958333333332,8.783,2.087437247585104,9.407316666666667,17.303460416666667,7.033,11.033,-0.845291666666666,-0.0330000000000003,0.6121762423813185,-2.095688541666665,0.2803916666666666,-0.5329999999999995,0.4669999999999996,76.913875,80.751,5.146004065810205,66.93455312500001,86.08440729166666,73.084,99.795,8
9,6.770833333333333,5.5,0.9363721073536696,5.061979166666667,8.520833333333334,3.5,9.5,7.033541666666667,5.7835,1.284758083554196,4.763166666666667,9.325709374999999,2.535,9.033,-0.26270833333333327,0.965,0.5015928702974282,-1.387383333333333,0.5915697916666661,0.4650000000000001,0.9660000000000002,101.25162499999999,104.744,2.38985056367798,96.21599375,104.95648125,103.581,106.5855,8
10,10.666666666666666,7.5,1.2447959303486498,8.499479166666667,13.063020833333333,6.0,12.756249999999994,12.178708333333333,6.2835,1.9156499346242692,8.512019791666667,15.804330208333333,5.534,16.032,-1.5120416666666665,0.2160000000000002,0.7661811225850428,-3.116227083333332,-0.1993177083333336,-3.032,0.4660000000000002,88.03899999999999,103.581,5.159734373078196,78.05297916666666,97.383225,87.39763750000002,104.048,8
